activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
432472,17792580,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cc(F)c([C@H](C)Nc3nccc(N4C(=O)OC[C@@H]4[C@@H](C)O)n3)cc2F)cn1,,,CHEMBL3886939,,2016.0,"{'bei': '15.68', 'le': '0.30', 'lle': '3.14', 'sei': '7.11'}",CHEMBL3920505,,CHEMBL3920505,7.14,False,http://www.openphacts.org/units/Nanomolar,2895213,=,37,True,=,,IC50,nM,,72.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,72.0
432473,17792581,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(F)c(-c2ccc(C(F)(F)F)nc2)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '13.23', 'le': '0.26', 'lle': '2.03', 'sei': '6.71'}",CHEMBL3929409,,CHEMBL3929409,6.74,False,http://www.openphacts.org/units/Nanomolar,2895215,=,37,True,=,,IC50,nM,,181.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,181.0
432474,17792582,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,COc1ccc([C@H](C)Nc2ncc(F)c(N3C(=O)OC[C@@H]3[C@@H](C)O)n2)c(F)c1,,,CHEMBL3886939,,2016.0,"{'bei': '15.85', 'le': '0.30', 'lle': '3.61', 'sei': '6.46'}",CHEMBL3934884,,CHEMBL3934884,6.25,False,http://www.openphacts.org/units/Nanomolar,2895217,=,37,True,=,,IC50,nM,,562.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,562.0
432475,17792583,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cccc(F)c1F,,,CHEMBL3886939,,2016.0,"{'bei': '16.64', 'le': '0.32', 'lle': '3.59', 'sei': '7.26'}",CHEMBL3943854,,CHEMBL3943854,6.36,False,http://www.openphacts.org/units/Nanomolar,2895219,=,37,True,=,,IC50,nM,,435.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,435.0
432476,17792584,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(F)c(F)c1,,,CHEMBL3886939,,2016.0,"{'bei': '15.88', 'le': '0.31', 'lle': '3.30', 'sei': '6.93'}",CHEMBL3919446,,CHEMBL3919446,6.07,False,http://www.openphacts.org/units/Nanomolar,2895220,=,37,True,=,,IC50,nM,,850.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,850.0
432477,17792585,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(F)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '15.98', 'le': '0.31', 'lle': '3.34', 'sei': '6.97'}",CHEMBL3955964,,CHEMBL3955964,6.11,False,http://www.openphacts.org/units/Nanomolar,2895221,=,37,True,=,,IC50,nM,,780.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,780.0
432478,17792586,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(F)cc(F)c1,,,CHEMBL3886939,,2016.0,"{'bei': '16.09', 'le': '0.31', 'lle': '3.38', 'sei': '7.02'}",CHEMBL3928350,,CHEMBL3928350,6.15,False,http://www.openphacts.org/units/Nanomolar,2895222,=,37,True,=,,IC50,nM,,704.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,704.0
432479,17792587,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(Cl)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ncc(-c2ccnc(C(F)(F)F)c2)cn1,,,CHEMBL3886939,,2016.0,"{'bei': '12.15', 'le': '0.24', 'lle': '2.31', 'sei': '4.91'}",CHEMBL3981136,,CHEMBL3981136,6.19,False,http://www.openphacts.org/units/Nanomolar,2895223,=,37,True,=,,IC50,nM,,640.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,640.0
432480,17792588,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(OCC(F)(F)F)nc1,,,CHEMBL3886939,,2016.0,"{'bei': '13.53', 'le': '0.27', 'lle': '3.20', 'sei': '5.49'}",CHEMBL3914536,,CHEMBL3914536,6.03,False,http://www.openphacts.org/units/Nanomolar,2895224,=,37,True,=,,IC50,nM,,943.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,943.0
432481,17792589,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(C(F)F)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '16.36', 'le': '0.32', 'lle': '3.21', 'sei': '7.74'}",CHEMBL3976299,,CHEMBL3976299,6.78,False,http://www.openphacts.org/units/Nanomolar,2895225,=,37,True,=,,IC50,nM,,166.5,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,166.5
432482,17792590,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OCC2[C@@H](C)O)n1)c1ccc(C(C)(F)F)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '17.06', 'le': '0.33', 'lle': '3.56', 'sei': '8.35'}",CHEMBL3951969,,CHEMBL3951969,7.31,False,http://www.openphacts.org/units/Nanomolar,2895226,=,37,True,=,,IC50,nM,,49.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,49.0
432483,17792591,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(C(C)(F)F)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '17.08', 'le': '0.33', 'lle': '3.57', 'sei': '8.36'}",CHEMBL3905560,,CHEMBL3905560,7.32,False,http://www.openphacts.org/units/Nanomolar,2895227,=,37,True,=,,IC50,nM,,48.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,48.0
432484,17792592,[],CHEMBL3889083,"LC-MS Detection of 2-HG Assay: The biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Costar, Cat. No. 781201) using a final reaction volume of 30 μL and the following assay buffer conditions: 50 mM HEPES pH 7.4, 10 mM MgCl2, 50 mM KCl, 1 mM DTT, 0.02% BSA, 5 uM NADPH and 100 uM alpha-KG. The final reaction mixture contained 3.3% DMSO and inhibitors with concentrations ranging 0.02-50 μM. The IDH1 enzyme was used at a final concentration of 0.25 nM. Following 45 minutes incubation, the reaction mixtures were quenched by the addition of 10 μL of 16% formic acid containing 800 nM of 5-carbon labeled 13C-2-HG). The protein was then precipitated by the addition of 2.5 volumes of acetonitrile followed by centrifugation (3000×g, minutes). The concentration of 2-HG in the resulting supernatants was measured by LC-MS (see below). LC-MS method. Reaction mixture supernatants were submitted to chromatographic separation on a BiobasicAX column (2.1 mm×20 mm, 5 μm particle, Thermo Scientific Inc.). The chromatographic mobile phases were A) 25 mM ammonium biocarbonate and B) acetonitrile (0.1% ammonium hydroxide). Nicotinamide was eluted at 1 ml/min using a 85-5% B gradient over 0.9 minutes (Agilent 1200SL LC system, Thermofisher LX-4 autosampler) and analyzed by multiple reaction monitoring (MRM) on a API4000 QTrap mass spectrometer (ABSciex, Framingham, Mass.) in the positive electrospray ionization (ESI+) mode. The mass transition for 2-HG and 13C-2-HG were 147→129 and 152→134, respectively.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OCC2[C@@H](C)O)n1)c1ccc(C(F)F)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '16.07', 'le': '0.33', 'lle': '2.83', 'sei': '7.91'}",CHEMBL3904506,,CHEMBL3904506,6.92,False,http://www.openphacts.org/units/Nanomolar,2895228,=,37,True,=,,IC50,nM,,119.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,119.0
